"Core_Speed","Max_Power","Memory","Memory_Bandwidth","Memory_Speed","Process"
6.88755257166462,5.52146091786225,9.41637845538745,6.30481436630834,7.26192709270275,2.77258872223978
6.72982407048948,5.52146091786225,8.72323127482751,5.66434840541079,7.31455283232408,3.3322045101752
6.55819780281227,5.92692602597041,9.41637845538745,6.51025834052315,7.46737106691756,3.3322045101752
6.88755257166462,5.92692602597041,9.41637845538745,6.51025834052315,7.46737106691756,3.3322045101752
7.03878354138854,5.52146091786225,9.41637845538745,5.81889528175671,7.46908388492123,3.3322045101752
6.80461452006262,4.65396035015752,8.72323127482751,5.75953248976069,7.40974195408092,3.3322045101752
6.90775527898214,5.52146091786225,9.41637845538745,5.81889528175671,7.46908388492123,3.3322045101752
7.02731451403978,5.52146091786225,9.41637845538745,5.81889528175671,7.46908388492123,3.3322045101752
6.8330317327862,5.57972982598622,8.72323127482751,5.66434840541079,7.31455283232408,3.3322045101752
6.90775527898214,5.7037824746562,9.41637845538745,5.95064255258773,6.21460809842219,2.77258872223978
6.84268328223842,5.57972982598622,8.72323127482751,5.66434840541079,7.31455283232408,3.3322045101752
6.7900972355139,5.52146091786225,8.72323127482751,5.8171111599632,7.46737106691756,3.3322045101752
6.88755257166462,4.65396035015752,7.6246189861594,3.3603753871419,6.80239476332431,3.46573590279973
6.88755257166462,4.65396035015752,7.6246189861594,3.3603753871419,6.80239476332431,3.3322045101752
6.88755257166462,4.65396035015752,7.6246189861594,4.67329601503569,7.0475172213573,3.3322045101752
6.88755257166462,4.65396035015752,6.93147180559945,3.3603753871419,6.80239476332431,3.3322045101752
6.88755257166462,4.65396035015752,4.15888308335967,2.17475172148416,6.30991827822652,3.3322045101752
6.88755257166462,4.65396035015752,5.54517744447956,1.16315080980568,5.29831736654804,3.3322045101752
6.88755257166462,4.65396035015752,4.85203026391962,1.45861502269952,5.59842195899838,3.3322045101752
6.88755257166462,4.65396035015752,4.85203026391962,1.85629799036563,5.99146454710798,3.3322045101752
6.88755257166462,4.65396035015752,4.85203026391962,1.16315080980568,5.29831736654804,3.3322045101752
6.88755257166462,3.3322045101752,4.15888308335967,1.38629436111989,5.52146091786225,3.3322045101752
6.88755257166462,4.65396035015752,6.23832462503951,4.27666611901606,7.02553831463852,3.3322045101752
6.88755257166462,4.65396035015752,6.93147180559945,3.72810016726722,6.47697236288968,3.3322045101752
6.88755257166462,4.65396035015752,5.54517744447956,3.3603753871419,6.10924758276437,3.3322045101752
6.88755257166462,4.65396035015752,4.15888308335967,2.07944154167984,6.21460809842219,3.3322045101752
6.88755257166462,4.65396035015752,6.93147180559945,4.71043069664558,6.76619171466035,3.3322045101752
6.88755257166462,4.65396035015752,6.23832462503951,3.56104608260405,7.00306545878646,3.3322045101752
6.88755257166462,4.65396035015752,6.23832462503951,3.93573953204546,6.68461172766793,3.3322045101752
6.88755257166462,4.65396035015752,4.85203026391962,2.29253475714054,5.73657229747919,3.3322045101752
6.88755257166462,4.65396035015752,4.85203026391962,2.41591377830105,5.85793315448346,3.3322045101752
6.88755257166462,4.65396035015752,5.54517744447956,2.77258872223978,6.21460809842219,3.3322045101752
6.88755257166462,4.65396035015752,5.54517744447956,1.85629799036563,5.99146454710798,3.3322045101752
6.88755257166462,4.65396035015752,4.85203026391962,2.77258872223978,6.21460809842219,3.3322045101752
6.88755257166462,5.41610040220442,8.31776616671934,5.17048399503815,7.22620901010067,3.3322045101752
6.88755257166462,4.31748811353631,7.6246189861594,4.62888671260541,6.68461172766793,3.3322045101752
6.88755257166462,5.61312810638807,8.72323127482751,5.57594910314632,7.22620901010067,3.3322045101752
6.88755257166462,5.03695260241363,7.6246189861594,4.74666974826179,6.80239476332431,3.3322045101752
6.88755257166462,5.01063529409626,8.31776616671934,5.03435182071357,7.09007683577609,3.3322045101752
6.44571981938558,3.25809653802148,7.6246189861594,3.3603753871419,6.80239476332431,3.3322045101752
6.88755257166462,5.01727983681492,6.93147180559945,4.68951133442184,6.74523634948436,3.3322045101752
6.88755257166462,4.92725368515721,7.6246189861594,4.85203026391962,6.90775527898214,3.3322045101752
6.88755257166462,4.31748811353631,7.6246189861594,4.85203026391962,6.90775527898214,3.68887945411394
6.88755257166462,4.65396035015752,4.15888308335967,1.16315080980568,5.29831736654804,3.3322045101752
6.88755257166462,4.30406509320417,6.93147180559945,4.15888308335967,6.90775527898214,3.68887945411394
6.88755257166462,4.02535169073515,6.23832462503951,3.3603753871419,6.80239476332431,4.00733318523247
6.88755257166462,3.87120101090789,5.54517744447956,3.10906095886099,6.5510803350434,4.00733318523247
6.88755257166462,4.65396035015752,4.85203026391962,0.832909122935104,5.66988092298052,3.3322045101752
6.80239476332431,5.41610040220442,9.41637845538745,5.57594910314632,7.22620901010067,3.3322045101752
6.88755257166462,5.52146091786225,8.31776616671934,4.99179220629478,7.0475172213573,3.3322045101752
6.80239476332431,5.41610040220442,8.72323127482751,5.57594910314632,7.22620901010067,3.3322045101752
6.88755257166462,5.61312810638807,8.03008409426756,5.57594910314632,7.22620901010067,3.3322045101752
6.88755257166462,5.16478597392351,8.03008409426756,5.48063892334199,7.13089883029635,3.3322045101752
6.88755257166462,4.31748811353631,6.93147180559945,3.3603753871419,6.80239476332431,3.68887945411394
6.88755257166462,4.17438726989564,7.6246189861594,3.52929738428947,6.97260625130175,3.3322045101752
6.88755257166462,5.41610040220442,8.31776616671934,5.03435182071357,7.09007683577609,3.3322045101752
6.88755257166462,4.55387689160054,7.6246189861594,3.52929738428947,6.97260625130175,3.3322045101752
6.71538338633468,5.92692602597041,8.72323127482751,5.48063892334199,7.13089883029635,3.3322045101752
6.88755257166462,5.07517381523383,7.6246189861594,4.68951133442184,6.74523634948436,4.00733318523247
6.88755257166462,5.01063529409626,7.6246189861594,4.85203026391962,6.90775527898214,4.00733318523247
6.88755257166462,4.65396035015752,7.6246189861594,3.93573953204546,6.68461172766793,4.00733318523247
6.88755257166462,5.01063529409626,6.93147180559945,4.15261347034608,6.90073066404517,4.00733318523247
6.88755257166462,3.55534806148941,7.6246189861594,3.52929738428947,6.97260625130175,3.3322045101752
6.62936325343745,4.55387689160054,7.6246189861594,3.52929738428947,6.97260625130175,3.3322045101752
6.5792512120101,4.55387689160054,7.6246189861594,3.52929738428947,6.97260625130175,3.3322045101752
6.88755257166462,3.2188758248682,7.6246189861594,3.24259235148552,6.68461172766793,3.3322045101752
6.88755257166462,4.60517018598809,7.6246189861594,3.52929738428947,6.97260625130175,3.46573590279973
6.88755257166462,4.17438726989564,7.6246189861594,3.39785848039664,6.83840520084734,3.3322045101752
6.5792512120101,4.17438726989564,7.6246189861594,3.52929738428947,6.97260625130175,3.68887945411394
6.63331843328038,4.17438726989564,7.6246189861594,3.52929738428947,6.97260625130175,3.68887945411394
6.88755257166462,4.65396035015752,7.6246189861594,3.39785848039664,6.83840520084734,3.3322045101752
6.88755257166462,4.17438726989564,7.6246189861594,3.39785848039664,6.83840520084734,3.46573590279973
6.88755257166462,4.17438726989564,7.6246189861594,3.24259235148552,6.68461172766793,3.3322045101752
6.88755257166462,4.17438726989564,7.6246189861594,4.67329601503569,7.0475172213573,3.3322045101752
6.88755257166462,3.2188758248682,5.54517744447956,2.07944154167984,6.21460809842219,4.17438726989564
6.88755257166462,4.60517018598809,7.6246189861594,4.67329601503569,7.0475172213573,3.3322045101752
6.88755257166462,3.2188758248682,5.54517744447956,1.85629799036563,5.99146454710798,4.17438726989564
6.88755257166462,3.55534806148941,5.54517744447956,2.77258872223978,6.21460809842219,4.17438726989564
6.88755257166462,3.2188758248682,5.54517744447956,4.67329601503569,7.0475172213573,3.3322045101752
6.88755257166462,2.99573227355399,5.54517744447956,1.85629799036563,5.99146454710798,4.17438726989564
6.88755257166462,4.65396035015752,5.54517744447956,1.85629799036563,5.99146454710798,4.17438726989564
6.88755257166462,4.65396035015752,7.6246189861594,1.66770682055808,5.80814248998044,3.3322045101752
6.76849321164863,5.24702407216049,6.93147180559945,4.90082042808905,6.95654544315157,4.00733318523247
6.88755257166462,4.15888308335967,7.6246189861594,3.39785848039664,6.83840520084734,3.3322045101752
6.90775527898214,5.24702407216049,6.93147180559945,4.90082042808905,6.95654544315157,4.00733318523247
6.80350525760834,5.24702407216049,6.93147180559945,4.85203026391962,6.90775527898214,4.00733318523247
6.86693328446188,5.24702407216049,6.93147180559945,4.90082042808905,6.95654544315157,4.00733318523247
6.62007320653036,5.01063529409626,6.93147180559945,4.74666974826179,6.80239476332431,4.00733318523247
6.74523634948436,5.24702407216049,6.93147180559945,4.82671245593533,6.88243747099785,4.00733318523247
6.88755257166462,5.01063529409626,6.23832462503951,4.74666974826179,6.80239476332431,4.00733318523247
6.65929391968364,5.01063529409626,6.23832462503951,4.80073696953207,6.85646198459459,4.00733318523247
6.4377516497364,5.52146091786225,7.6246189861594,4.15261347034608,6.90073066404517,4.00733318523247
6.47697236288968,4.65396035015752,6.93147180559945,4.15888308335967,6.90775527898214,4.00733318523247
6.88755257166462,4.86753445045558,6.23832462503951,4.56434819146784,6.62007320653036,4.00733318523247
6.5510803350434,4.65396035015752,6.23832462503951,4.254193263164,7.00306545878646,4.00733318523247
6.4377516497364,4.70048036579242,6.93147180559945,4.15261347034608,6.90073066404517,4.00733318523247
6.46146817635372,4.70048036579242,6.23832462503951,4.09767235231478,6.84587987526405,4.00733318523247
6.5510803350434,4.65396035015752,6.93147180559945,4.14946386144318,6.89770494312864,4.00733318523247
6.4377516497364,4.70048036579242,6.23832462503951,4.15261347034608,6.90073066404517,4.00733318523247
6.35437004079735,4.55387689160054,6.23832462503951,4.05352256770185,6.80239476332431,4.00733318523247
6.62007320653036,4.07753744390572,6.93147180559945,3.32862668882732,6.7719355558396,4.00733318523247
6.62007320653036,4.38202663467388,6.23832462503951,3.93573953204546,6.68461172766793,3.68887945411394
6.88755257166462,4.70048036579242,6.23832462503951,4.05352256770185,6.80239476332431,4.00733318523247
6.88755257166462,4.65396035015752,6.23832462503951,4.05352256770185,6.80239476332431,4.00733318523247
6.88755257166462,4.31748811353631,6.23832462503951,3.93573953204546,6.68461172766793,3.68887945411394
6.62007320653036,4.07753744390572,6.93147180559945,3.24259235148552,6.68461172766793,4.00733318523247
6.62007320653036,4.07753744390572,6.23832462503951,3.46885603013597,6.91174730025167,4.00733318523247
6.39692965521615,3.87120101090789,6.93147180559945,3.17805383034795,6.62007320653036,4.00733318523247
6.39692965521615,3.87120101090789,6.93147180559945,3.10906095886099,6.5510803350434,4.00733318523247
6.39692965521615,2.99573227355399,6.23832462503951,1.85629799036563,5.99146454710798,4.00733318523247
6.88755257166462,3.87120101090789,6.23832462503951,2.54944517092557,5.99146454710798,4.00733318523247
6.88755257166462,3.87120101090789,6.93147180559945,2.54944517092557,5.99146454710798,4.00733318523247
6.39692965521615,3.2188758248682,5.54517744447956,2.54944517092557,6.68461172766793,4.00733318523247
6.39692965521615,2.99573227355399,6.93147180559945,2.07944154167984,6.21460809842219,4.00733318523247
6.39692965521615,3.2188758248682,6.23832462503951,2.54944517092557,6.68461172766793,4.00733318523247
6.62007320653036,4.07753744390572,6.23832462503951,3.24259235148552,6.68461172766793,4.00733318523247
6.88755257166462,4.65396035015752,7.6246189861594,4.67329601503569,7.0475172213573,4.00733318523247
6.47697236288968,4.65396035015752,6.93147180559945,4.05352256770185,6.80239476332431,4.00733318523247
6.21460809842219,4.31748811353631,6.64378973314767,3.17805383034795,6.21460809842219,4.00733318523247
6.21460809842219,3.91202300542815,6.23832462503951,2.77258872223978,6.21460809842219,4.00733318523247
6.71538338633468,5.10594547390058,6.93147180559945,4.05352256770185,6.80239476332431,4.00733318523247
6.65544035036765,4.66343909411207,6.23832462503951,4.2780540442909,7.02642680869964,4.00733318523247
6.88755257166462,4.9416424226093,6.93147180559945,4.66343909411207,6.71901315438526,4.00733318523247
6.88755257166462,4.31748811353631,5.54517744447956,3.28091121578765,6.72142570079064,4.00733318523247
6.88755257166462,4.65396035015752,6.23832462503951,4.67329601503569,7.0475172213573,4.00733318523247
6.34035930372775,3.55534806148941,6.23832462503951,2.07944154167984,6.21460809842219,4.17438726989564
6.88755257166462,4.31748811353631,5.54517744447956,3.97217692824789,6.72142570079064,4.00733318523247
6.88755257166462,4.17438726989564,5.54517744447956,3.24259235148552,6.68461172766793,4.00733318523247
6.88755257166462,3.40119738166216,5.54517744447956,2.72129542785223,6.85646198459459,4.00733318523247
6.88755257166462,4.31748811353631,6.23832462503951,3.97217692824789,6.72142570079064,4.00733318523247
6.88755257166462,4.17438726989564,5.54517744447956,4.67329601503569,7.0475172213573,4.00733318523247
6.88755257166462,4.97673374242057,7.33693691370762,5.09497644253001,6.74523634948436,4.00733318523247
6.88755257166462,3.2188758248682,5.54517744447956,2.07944154167984,6.21460809842219,4.00733318523247
6.88755257166462,4.65396035015752,7.6246189861594,1.16315080980568,5.99146454710798,4.00733318523247
5.7037824746562,3.85014760171006,4.85203026391962,3.39785848039664,6.83840520084734,2.63905732961526
5.7037824746562,3.3322045101752,7.6246189861594,3.39785848039664,6.83840520084734,2.63905732961526
6.88755257166462,2.484906649788,7.6246189861594,2.83907846350861,6.27852142416584,3.3322045101752
6.88755257166462,4.8283137373023,8.31776616671934,5.16077795252597,7.21670948670946,3.3322045101752
6.58340922215876,4.8283137373023,8.31776616671934,5.07517381523383,7.13089883029635,3.3322045101752
6.74523634948436,4.60517018598809,8.31776616671934,5.03435182071357,7.09007683577609,3.3322045101752
6.88755257166462,4.65396035015752,7.6246189861594,2.14006616349627,6.27852142416584,3.3322045101752
6.80239476332431,4.60517018598809,8.31776616671934,5.07517381523383,7.13089883029635,3.3322045101752
6.74523634948436,5.29831736654804,8.31776616671934,5.72749900127352,7.09007683577609,3.3322045101752
6.88755257166462,3.55534806148941,7.6246189861594,2.14006616349627,6.27852142416584,3.3322045101752
5.63478960316925,2.19722457733622,7.6246189861594,2.14006616349627,6.27852142416584,3.68887945411394
6.5510803350434,4.60517018598809,7.6246189861594,4.85203026391962,6.90775527898214,3.68887945411394
6.88755257166462,3.55534806148941,6.93147180559945,3.24259235148552,6.68461172766793,4.00733318523247
6.5510803350434,3.91202300542815,6.93147180559945,4.15888308335967,6.90775527898214,3.68887945411394
6.4377516497364,3.66356164612965,6.93147180559945,4.15888308335967,6.90775527898214,3.68887945411394
6.21460809842219,3.17805383034795,6.93147180559945,3.24259235148552,6.68461172766793,3.68887945411394
6.47697236288968,3.25809653802148,6.93147180559945,3.24259235148552,6.68461172766793,3.68887945411394
6.47697236288968,3.40119738166216,6.93147180559945,3.93573953204546,6.68461172766793,3.68887945411394
6.10924758276437,2.70805020110221,6.93147180559945,3.24259235148552,6.68461172766793,3.68887945411394
6.62007320653036,2.70805020110221,6.93147180559945,2.54944517092557,6.68461172766793,3.68887945411394
6.88755257166462,2.99573227355399,6.93147180559945,2.95491027903374,6.39692965521615,4.00733318523247
6.88755257166462,2.70805020110221,6.93147180559945,2.54944517092557,6.68461172766793,4.00733318523247
6.88755257166462,2.70805020110221,6.23832462503951,2.54944517092557,6.68461172766793,3.68887945411394
6.88755257166462,2.30258509299405,6.93147180559945,2.26176309847379,6.39692965521615,4.00733318523247
6.88755257166462,2.70805020110221,6.93147180559945,2.66722820658195,6.80239476332431,3.68887945411394
6.51471269087253,2.39789527279837,6.93147180559945,2.54944517092557,6.68461172766793,3.68887945411394
6.74523634948436,4.60517018598809,7.6246189861594,5.03435182071357,7.09007683577609,3.3322045101752
6.88755257166462,2.56494935746154,6.23832462503951,2.54944517092557,6.68461172766793,4.00733318523247
6.88755257166462,3.55534806148941,6.93147180559945,3.3603753871419,6.80239476332431,3.68887945411394
6.21460809842219,1.94591014905531,6.93147180559945,2.54944517092557,6.68461172766793,3.68887945411394
6.30991827822652,3.2188758248682,6.93147180559945,3.93573953204546,6.68461172766793,3.68887945411394
6.88755257166462,3.91202300542815,7.6246189861594,4.27666611901606,7.02553831463852,3.3322045101752
6.88755257166462,3.80666248977032,7.6246189861594,4.27666611901606,7.02553831463852,3.3322045101752
6.74523634948436,3.55534806148941,7.6246189861594,4.15888308335967,6.90775527898214,3.3322045101752
6.88755257166462,3.55534806148941,7.6246189861594,3.46573590279973,6.90775527898214,3.3322045101752
6.65286302935335,2.99573227355399,7.6246189861594,4.27666611901606,7.02553831463852,3.3322045101752
6.88755257166462,3.80666248977032,7.6246189861594,3.46573590279973,6.90775527898214,3.3322045101752
6.42971947803914,2.99573227355399,7.6246189861594,4.15888308335967,6.90775527898214,3.3322045101752
6.65286302935335,4.65396035015752,6.93147180559945,3.58351893845611,7.02553831463852,3.3322045101752
6.47697236288968,2.70805020110221,6.93147180559945,3.46573590279973,6.90775527898214,3.3322045101752
6.50727771238501,2.99573227355399,7.6246189861594,3.3603753871419,6.80239476332431,3.3322045101752
6.65286302935335,4.65396035015752,6.93147180559945,2.66722820658195,6.80239476332431,3.3322045101752
6.47697236288968,4.65396035015752,6.93147180559945,3.58351893845611,7.02553831463852,3.3322045101752
6.88755257166462,4.65396035015752,6.93147180559945,2.66722820658195,6.80239476332431,3.3322045101752
6.65286302935335,4.65396035015752,7.6246189861594,2.66722820658195,6.80239476332431,3.3322045101752
6.52209279817015,4.31748811353631,7.6246189861594,4.74666974826179,6.80239476332431,3.68887945411394
6.36302810354046,3.91202300542815,6.93147180559945,4.74666974826179,6.80239476332431,3.68887945411394
6.51471269087253,3.91202300542815,6.93147180559945,3.24259235148552,6.68461172766793,3.68887945411394
6.35437004079735,3.66356164612965,7.6246189861594,3.24259235148552,6.68461172766793,3.68887945411394
6.51471269087253,3.91202300542815,6.93147180559945,4.15888308335967,6.90775527898214,3.68887945411394
6.58617165485467,3.55534806148941,7.6246189861594,3.93573953204546,6.68461172766793,3.68887945411394
6.57228254269401,4.60517018598809,7.6246189861594,4.74666974826179,6.80239476332431,3.68887945411394
6.58617165485467,3.55534806148941,6.93147180559945,3.93573953204546,6.68461172766793,3.68887945411394
6.39692965521615,4.65396035015752,6.23832462503951,3.93573953204546,6.68461172766793,3.68887945411394
6.39692965521615,4.65396035015752,6.93147180559945,3.93573953204546,6.68461172766793,3.68887945411394
6.39692965521615,4.65396035015752,6.93147180559945,3.24259235148552,6.68461172766793,3.68887945411394
6.58617165485467,3.66356164612965,6.93147180559945,3.24259235148552,6.68461172766793,3.68887945411394
6.18414889093748,3.25809653802148,6.93147180559945,3.24259235148552,6.68461172766793,3.68887945411394
6.39692965521615,3.25809653802148,6.93147180559945,3.24259235148552,6.68461172766793,3.68887945411394
6.68461172766793,2.39789527279837,6.93147180559945,2.54944517092557,6.68461172766793,3.68887945411394
6.62007320653036,2.63905732961526,6.23832462503951,3.24259235148552,6.68461172766793,3.68887945411394
6.21460809842219,3.25809653802148,6.93147180559945,3.24259235148552,6.68461172766793,3.68887945411394
6.39692965521615,2.39789527279837,6.93147180559945,2.54944517092557,6.68461172766793,3.68887945411394
6.62007320653036,2.39789527279837,6.93147180559945,2.54944517092557,6.68461172766793,3.68887945411394
6.21460809842219,1.94591014905531,6.93147180559945,2.66722820658195,6.80239476332431,3.68887945411394
6.17378610390194,2.39789527279837,6.93147180559945,2.54944517092557,6.68461172766793,3.68887945411394
6.88755257166462,2.70805020110221,7.6246189861594,3.24259235148552,6.68461172766793,3.3322045101752
6.88755257166462,2.07944154167984,7.6246189861594,2.83907846350861,6.27852142416584,3.3322045101752
6.88755257166462,2.89037175789616,7.6246189861594,4.67329601503569,7.0475172213573,3.68887945411394
6.88755257166462,1.38629436111989,7.6246189861594,2.83907846350861,6.27852142416584,3.3322045101752
6.88755257166462,2.19722457733622,7.6246189861594,3.24259235148552,6.68461172766793,3.68887945411394
6.88755257166462,2.19722457733622,7.6246189861594,4.67329601503569,7.0475172213573,3.68887945411394
6.88755257166462,2.07944154167984,7.6246189861594,4.67329601503569,7.0475172213573,3.3322045101752
6.5510803350434,4.31748811353631,7.6246189861594,4.85203026391962,6.90775527898214,3.3322045101752
6.88755257166462,2.70805020110221,7.6246189861594,3.05870707271538,6.50279004591562,3.3322045101752
6.51471269087253,3.68887945411394,7.6246189861594,4.15888308335967,6.90775527898214,3.3322045101752
6.68461172766793,3.80666248977032,7.6246189861594,4.15888308335967,6.90775527898214,3.3322045101752
6.51471269087253,3.46573590279973,7.6246189861594,4.15888308335967,6.90775527898214,3.3322045101752
6.35437004079735,3.2188758248682,7.6246189861594,3.3603753871419,6.80239476332431,3.3322045101752
6.58617165485467,3.2188758248682,6.93147180559945,4.05352256770185,6.80239476332431,3.68887945411394
6.39692965521615,2.99573227355399,6.93147180559945,3.3603753871419,6.80239476332431,3.68887945411394
6.21460809842219,2.99573227355399,6.93147180559945,3.3603753871419,6.80239476332431,3.68887945411394
6.39692965521615,2.99573227355399,7.6246189861594,3.3603753871419,6.80239476332431,3.68887945411394
6.35437004079735,3.3322045101752,6.93147180559945,4.15888308335967,6.90775527898214,3.3322045101752
6.51471269087253,3.46573590279973,6.93147180559945,4.15888308335967,6.90775527898214,3.3322045101752
6.58617165485467,2.99573227355399,6.93147180559945,3.3603753871419,6.80239476332431,3.68887945411394
6.10924758276437,2.99573227355399,6.93147180559945,3.24259235148552,6.68461172766793,3.68887945411394
6.10924758276437,2.63905732961526,6.93147180559945,3.24259235148552,6.68461172766793,3.68887945411394
6.39692965521615,2.89037175789616,6.93147180559945,3.24259235148552,6.68461172766793,3.68887945411394
6.10924758276437,2.39789527279837,6.93147180559945,2.54944517092557,6.68461172766793,3.68887945411394
6.10924758276437,2.39789527279837,6.93147180559945,2.66722820658195,6.80239476332431,3.68887945411394
6.21460809842219,2.63905732961526,7.6246189861594,2.66722820658195,6.80239476332431,3.68887945411394
6.21460809842219,2.56494935746154,6.93147180559945,3.24259235148552,6.68461172766793,3.68887945411394
6.39692965521615,1.94591014905531,6.93147180559945,2.66722820658195,6.80239476332431,3.68887945411394
6.5510803350434,1.94591014905531,6.93147180559945,2.66722820658195,6.80239476332431,3.68887945411394
6.68461172766793,1.94591014905531,6.23832462503951,2.66722820658195,6.80239476332431,3.68887945411394
6.68461172766793,2.19722457733622,6.93147180559945,3.41444260841218,6.85646198459459,3.68887945411394
6.25958146406492,2.89037175789616,7.6246189861594,2.37024374146786,6.50279004591562,3.68887945411394
6.21460809842219,1.6094379124341,6.93147180559945,2.54944517092557,6.68461172766793,3.68887945411394
6.21460809842219,2.89037175789616,7.6246189861594,2.14006616349627,6.27852142416584,3.68887945411394
6.88755257166462,4.31748811353631,7.6246189861594,4.15888308335967,6.90775527898214,3.3322045101752
6.88755257166462,3.91202300542815,7.6246189861594,4.15888308335967,6.90775527898214,3.3322045101752
6.88755257166462,3.55534806148941,7.6246189861594,4.15888308335967,6.90775527898214,3.3322045101752
6.57228254269401,3.55534806148941,7.6246189861594,4.15888308335967,6.90775527898214,3.3322045101752
6.68461172766793,3.55534806148941,7.6246189861594,3.46573590279973,6.90775527898214,3.3322045101752
6.84587987526405,3.55534806148941,7.6246189861594,2.77258872223978,6.90775527898214,3.3322045101752
6.42971947803914,3.55534806148941,8.31776616671934,3.3603753871419,6.80239476332431,3.3322045101752
6.58617165485467,3.40119738166216,8.31776616671934,3.46573590279973,6.90775527898214,3.3322045101752
6.82979373751242,2.99573227355399,8.31776616671934,2.77258872223978,6.90775527898214,3.3322045101752
6.88755257166462,2.83321334405622,6.93147180559945,2.66722820658195,6.80239476332431,3.3322045101752
6.88755257166462,2.56494935746154,6.93147180559945,2.66722820658195,6.80239476332431,3.3322045101752
6.65929391968364,2.99573227355399,8.31776616671934,2.77258872223978,6.90775527898214,3.3322045101752
6.90775527898214,4.65396035015752,7.6246189861594,2.77258872223978,6.90775527898214,3.3322045101752
6.88755257166462,4.65396035015752,5.54517744447956,2.54944517092557,5.99146454710798,3.3322045101752
6.88755257166462,4.65396035015752,5.54517744447956,3.46573590279973,6.21460809842219,3.3322045101752
6.88755257166462,4.65396035015752,5.54517744447956,3.40452517175483,6.1527326947041,3.3322045101752
6.88755257166462,4.65396035015752,4.85203026391962,2.54944517092557,5.99146454710798,3.3322045101752
6.88755257166462,4.65396035015752,4.85203026391962,2.07944154167984,5.52146091786225,3.3322045101752
6.80239476332431,4.31748811353631,8.31776616671934,4.47733681447821,7.22620901010067,3.3322045101752
6.90775527898214,4.31748811353631,8.31776616671934,4.56434819146784,7.3132203870903,3.3322045101752
6.88755257166462,4.65396035015752,5.54517744447956,2.70805020110221,6.1527326947041,3.3322045101752
6.80239476332431,4.31748811353631,8.31776616671934,4.27666611901606,7.02553831463852,3.3322045101752
6.88755257166462,3.91202300542815,8.31776616671934,4.15888308335967,6.90775527898214,3.3322045101752
6.4377516497364,3.91202300542815,8.31776616671934,4.15888308335967,6.90775527898214,3.3322045101752
6.84906628263346,3.2188758248682,7.6246189861594,2.77258872223978,6.90775527898214,3.3322045101752
6.90775527898214,4.31748811353631,7.6246189861594,3.56104608260405,7.00306545878646,3.3322045101752
6.90775527898214,3.91202300542815,7.6246189861594,2.86789890204411,7.00306545878646,3.3322045101752
6.90775527898214,3.91202300542815,8.31776616671934,2.86789890204411,7.00306545878646,3.3322045101752
6.97541392745595,3.2188758248682,7.6246189861594,2.86789890204411,7.00306545878646,3.3322045101752
6.90775527898214,3.2188758248682,7.6246189861594,2.77258872223978,6.90775527898214,3.3322045101752
6.65929391968364,2.99573227355399,7.6246189861594,2.77258872223978,6.90775527898214,3.3322045101752
6.90775527898214,3.2188758248682,8.31776616671934,2.77258872223978,6.90775527898214,3.3322045101752
6.88755257166462,2.63905732961526,7.6246189861594,2.37024374146786,5.80814248998044,3.3322045101752
6.88755257166462,4.65396035015752,4.85203026391962,0.693147180559945,5.52146091786225,3.3322045101752
